"GUID идентификатор элемента";"Название элемента";"Путь для раздела";"Адрес (youtube)";"Заголовок2-1";"Ссылка2-1";"Описание2-1";"Заголовок3-1";"Ссылка3-1";"Описание3-1";"Заголовок4-1";"Ссылка4-1";"Описание4-1";"Заголовок5-1";"Ссылка5-1";"Описание5-1"
"8D2E5B12-B564-57CF-0AB8-A87578FEA097";"Как сделать венок-сказку на Новый год";"kak-sdelat-venok-skazku-na-novyy-god";"8fj9dEZY_zU";"Рождественские венки – сказка своими руками - Про ремонт";"http://proremontvideo.ru/rozhdestvenskie-venki-skazka-svoimi-rukami.html&sa=U&ved=0ahUKEwjI3c262e3XAhXEmuAKHa9zBxMQFggqMAc&usg=AOvVaw0WfjfOjO74RzGEg";"Как сделать новогодний венок своими руками: новые фото-идеи и мастер- классы! Удивительные и красивый декор из подручных материалов! Пусть Новый год 2018 будет ярким!";"Новогодний венок — сказка своими руками ... - New-year-party.ru";"http://new-year-party.ru/novogodnij-venok-svoimi-rukami/&sa=U&ved=0ahUKEwjI3c262e3XAhXEmuAKHa9zBxMQFggxMAg&usg=AOvVaw2dhXmj8PJ2vZr9h";"22 дек 2010 ... Мы, родители, уже давно вышли из возраста, когда верят в сказки и ждут волшебства. Где-то даже с сожалением мы вспоминаем ту беззаботную пору, когда под Новый год все становилось таинственным, а за дверью слышалась легкая поступь Деда Мороза. И сколько бы.";"Как сделать Новый год сказкой | Материнство - беременность ...";"https://materinstvo.ru/art/6434&sa=U&ved=0ahUKEwjI3c262e3XAhXEmuAKHa9zBxMQFgg2MAk&usg=AOvVaw35S0EG8_A9RdsxB";"1 дек 2015 ... Поделки на новый год: как сделать рождественский венок на дверь. Новогодний венок на ... поделки к новому году, новогодние поделки: как сделать рождественский венок своими руками. Венок ... Искуственный мех и несколько картонных домиков создают настояшую зимнюю сказку. Можно ...";"Поделки на новый год своими руками: как сделать новогодний ...";"http://www.uaua.info/semya/ideas-for-home/article-43382-novogodniy-venok-na-dveri-svoimi-rukami-15-interesnyh-idey/&sa=U&ved=0ahUKEwjI3c262e3XAhXEmuAKHa9zBxMQFgg9MAo&usg=AOvVaw2RqIzhRSlLeEGXJ";"17 дек 2016 ... Этот элемент декора традиционно украшает дома в западных странах на Рождество и Новый год. Однако и в России многим приглянулась идея такого атмосферного украшения. Основу для рождественского венка можно купить в магазине или сделать самостоятельно. Часто используются ..."
"45E180B7-47CB-C6E6-9FF9-C455BA992890";"Сказочные человечки из варежек на елку";"skazochnye-chelovechki-iz-varezhek-na-elku";"3DHv9B7NWQ8";"«Ёлочные игрушки из фетра» — коллекция пользователя tanya ...";"https://yandex.ru/collections/user/tanya-ionko/iolochnye-igrushki-iz-fetra/&sa=U&ved=0ahUKEwj51f7P2e3XAhWFT98KHVk0CJ4QFggvMAg&usg=AOvVaw3ab9POtotp9r52B";"Например, театр Юного Актера для самых маленьких зрителей устроит праздник "Варежки для елки" с участием Деда Мороза, снежинок, сказочных героев и, ... получат удовольствие и запомнят свой первый выход на елку, если при покупке билета учитывать темперамент и характер маленького человечка.";"Елки для малышей - Статья - Отдых с детьми - OSD.RU";"http://www.osd.ru/txtinf.asp%3Ftx%3D1880&sa=U&ved=0ahUKEwj51f7P2e3XAhWFT98KHVk0CJ4QFgg0MAk&usg=AOvVaw0R438iwrofxUs52";"Новогодняя елка — купить или заказать с доставкой в интернет-магазине на Ярмарке Мастеров. Ежедневное пополнение каталога авторских работ. Всегда ... Ежик. Вязаная елочная игрушка из шерсти Негромкая сказка о ёжике .... Ярмарка Мастеров - ручная работа Большие варежки новогодние.";"Новогодняя елка — купить в интернет магазине с доставкой";"https://www.livemaster.ru/tag/item/1961/novogodnyaya-elka&sa=U&ved=0ahUKEwj51f7P2e3XAhWFT98KHVk0CJ4QFgg6MAo&usg=AOvVaw2JpqRYIry2tRemz";"14 дек 2015 ... Новогодние поделки и игрушки на елку: Дед Мороз, Снегурочка, Снеговик. Шаблоны и мастер-класс. Версия для ... Например, пластиковые крышки от бутылок — из них получаются фигурки любых сказочных персонажей. .... Веселая игрушка из пластиковых стаканчиков: наряжаем человечка.";"Новогодние игрушки своими руками: поделки из пластиковых ...";"http://www.7ya.ru/article/Novogodnie-igrushki-svoimi-rukami-podelki-iz-plastikovyh-kryshek/&sa=U&ved=0ahUKEwj51f7P2e3XAhWFT98KHVk0CJ4QFghAMAs&usg=AOvVaw3TIIUlLNQXi5Uvy";"Полезный совет. Небольшие елочки из 3 – 4 веток можно превратить в украшение, повесив на пояс или используя в качестве брелока для ключей. Сказочные человечки из варежек на елку. Связанная статья. Сказочные человечки из варежек на елку ..."
"B3A02EA7-7671-7DF7-8312-B31611E4322C";"Как выбрать качественную и безопасную искусственную елку";"kak-vybrat-kachestvennuyu-i-bezopasnuyu-iskusstvennuyu-elku";"nLKz_aswaK0";"Как выбрать искусственную елку: безопасность, где купить";"http://eko-jizn.ru/%3Fp%3D1363&sa=U&ved=0ahUKEwiw0MHQ2e3XAhWINd8KHXkRBg4QFggpMAM&usg=AOvVaw17hL9qm_0OedoZV";"В качественной елке они крепко закреплены. В идеале каждая иголка должна быть с закругленным концом. В реальности не каждая фирма, изготавливающая елки, это делает. В принципе это не мешает быть елке красивой и безопасной. Вы об нее не порежетесь, не уколетесь. Но зато некоторые елки ...";"Как выбрать современную искусственную новогоднюю ёлку ...";"https://www.podmoskovje.com/kak-vybrat-sovremennuyu-iskusstvennuyu-novogodnyuyu-yolku/&sa=U&ved=0ahUKEwiw0MHQ2e3XAhWINd8KHXkRBg4QFggvMAQ&usg=AOvVaw0lFT4uaKriYiiVL";"Дорогие искусственные новогодние ёлочки делаются из экологически безопасного негорючего синтетического материала. ... Попробуем сами определить, насколько качественную искусственную новогоднюю ёлку мы собираемся приобрести по доступной цене. Хвоя. У хорошей ... Какой цвет хвои выбрать?";"Искусственные елки: как выбрать красивую, качественную и ...";"http://evrikak.ru/info/kak-vyibrat-ekologichnuyu-i-bezopasnuyu-iskusstvennuyu-elku/&sa=U&ved=0ahUKEwiw0MHQ2e3XAhWINd8KHXkRBg4QFgg1MAU&usg=AOvVaw2eVuY_-SuHro4ko";"Какими они бывают. Как выбрать исходя из цены, размера, состояния хвои, чтобы она была безопасной. На что обратить внимание.";"Искусственная елка. Как выбрать качественную / Товары и ...";"https://privet-sovet.ru/tovary_uslugi/iskusstvennaya-elka-kak-vibrat-kachestvennuyu&sa=U&ved=0ahUKEwiw0MHQ2e3XAhWINd8KHXkRBg4QFgg6MAY&usg=AOvVaw2b3OZV64jc0Oe6D";"18 дек 2016 ... Но как же среди многообразия ассортимента выбрать качественную искусственную елочку, да такую, чтобы глаз радовала и была бы безопасной для здоровья? Да и ценовой диапазон достаточно велик? Для начала определитесь с размером и внешним видом елки. Какая она будет ..."
"4B058EA7-9D50-63A2-4D67-2368956D76EC";"Как сделать новогодние шары своими руками: 10 оригинальных идей";"kak-sdelat-novogodnie-shary-svoimi-rukami-10-originalnyh-idey";"4DWiXHxFW_8";"Новогодние игрушки своими руками: как сделать елочные ...";"https://www.houzz.ru/ideabooks/76158109/list/fotoohoota-63-idei-dlya-novogodnih-igrushek-svoimi-rukami&sa=U&ved=0ahUKEwietd_d2e3XAhVkg-AKHQsmDGgQFggoMAc&usg=AOvVaw3NHYC_WM9eQ1q6Y";"11 дек 2015 ... 5 простых идей, как сделать новогоднюю игрушку своими руками. На новогоднюю елку хочется повесить только самые красивые и оригинальные игрушки. Сделать их очень просто: понадобится немного старательности и подходящие материалы. Наши идеи игрушек своими руками помогут ...";"5 простых идей, как сделать новогоднюю игрушку своими руками";"http://www.weareart.ru/blog/5-prostyh-idej-kak-sdelat-novogodnjuju-igrushku-svoimi-rukami/&sa=U&ved=0ahUKEwietd_d2e3XAhVkg-AKHQsmDGgQFggvMAg&usg=AOvVaw2BDpZPl_nJL0hZR";"15 идей для елочных игрушек своими руками ✿✿✿ расскажет о данной теме, ✓ с фотографиями, ✓ информативно о современных вопросах современной женщины ... Пуговицами можно декорировать елочные шары, выкладывая на них целые рисунки, а можно из них делать самостоятельные украшения.";"15 идей для елочных игрушек своими руками ― Женский журнал ...";"http://womanway.online/article/15-idej-dlja-elochnyh-igrushek-svoimi-rukami/&sa=U&ved=0ahUKEwietd_d2e3XAhVkg-AKHQsmDGgQFgg2MAk&usg=AOvVaw3_eh_9_ViXjZcVc";"Совет 1: Как сделать новогодние шары своими руками: 10 оригинальных идей. Елочные шары – это неотъемлемый атрибут для украшения новогодней елки. Конечно, их можно купить в магазине, однако ни одно фабричное изделие не сможет передать трепет и душевность, которые были вложены при ...";"Как сделать новогодние шары своими руками: 10 оригинальных ...";"https://www.kakprosto.ru/kak-935564-kak-sdelat-novogodnie-shary-svoimi-rukami-10-originalnyh-idey&sa=U&ved=0ahUKEwietd_d2e3XAhVkg-AKHQsmDGgQFgg9MAo&usg=AOvVaw2dYgX5sPO88sspW";"Ищите идеи на тему «Новогодние поделки» и сохраняйте их в Pinterest. | Посмотрите больше идей на темы Январские поделки, Китайский новый год и Китайские поделки."
"654F6C61-3325-FF3D-1A93-0B8C1CAC72FC";"Как украсить дом, чтобы задобрить Огненного Петуха";"kak-ukrasit-dom-chtoby-zadobrit-ognennogo-petuha";"bg7IlcKc5aE";"Как украсить дом к Новому году 2017: идеи | Факти";"http://fakty.ictv.ua/ru/lifestyle/20161230-ideyi-dlya-prykrashannya-budynku-do-novogo-roku-2017/&sa=U&ved=0ahUKEwjDrObm2e3XAhXwQt8KHXaqB2kQFggjMAM&usg=AOvVaw3CyFMrTCgrf_iV7";"30 дек 2016 ... Как украсить дом на Новый год 2017, чтобы задобрить Огненного Петуха, который будет его покровителем по восточному календарю.";"Как украсить дом на Новый год 2017 – год Петуха (фото) | Дом ...";"http://www.domechti.ru/kak-ukrasit-dom-na-novyj-god-2017-ognennogo-petuha/24932&sa=U&ved=0ahUKEwjDrObm2e3XAhXwQt8KHXaqB2kQFggqMAQ&usg=AOvVaw3CFd8BeuN0L0JGe";"7 ноя 2016 ... Если вы хотите только хороших и радостных событий, в новогоднем украшении дома в год Огненного Петуха используйте как можно больше деталей, которые не только украсят помещение, но и помогут задобрить непредсказуемое животное. Чтобы угодить Огненному Петуху, интерьер ...";"Как украсить дом на Новый год 2017? – Новости – Великие Луки.ру";"http://luki.ru/news/471864.html&sa=U&ved=0ahUKEwjDrObm2e3XAhXwQt8KHXaqB2kQFggxMAU&usg=AOvVaw2_sLLq1cMX6s7Z8";"25 ноя 2016 ... До самого волшебного праздника в году осталось совсем немного времени, и многие стали задумываться, как украсить дом на Новый год-2017. Символом наступающего года является Огненный Петух, и чтобы его задобрить, необходимо правильно подобрать украшения для дома, ...";"Задобрить Огненного Петуха. Идеи украшения дома к Новому Году";"https://esoligorsk.by/novosti/v-soligorske/novyj-god-v-soligorske/51547-dekor&sa=U&ved=0ahUKEwjDrObm2e3XAhXwQt8KHXaqB2kQFgg0MAY&usg=AOvVaw09XrjuVnqDwyi3a";"16 дек 2016 ... Совсем скоро придет Новый Год, улицы Солигорска засыпает пушистым белым снегом, и постепенно появляется ощущение приближающегося праздника. С давних времен считалось, что властителя года обязательно нужно почитать: правильно оформить дом, приготовить особые блюда и ..."
"7360CDBD-1644-0EC2-3A97-C025AFB7ECB2";"Как недорого украсить дом на Новый год";"kak-nedorogo-ukrasit-dom-na-novyy-god";"le4N4iyXP4g";"Украшение дома к Новому году: 48 примеров для создания ...";"http://www.tvoydesigner.ru/index.php/ukrashenie-doma-k-novomu-godu/&sa=U&ved=0ahUKEwjjmbn62e3XAhVDleAKHe77DfUQFggtMAc&usg=AOvVaw3QPJMEO4cfOvS2H";"21 ноя 2017 ... Идеи украшения квартиры или дома на новый год ниже. Мы предлагаем совершить виртуальную прогулку по самым красивым праздничным комнатам, очаровательное оформление которых наверняка вдохновит вас на декораторский подвиг. Кроме того, в этой статье вы найдёте десять ...";"Украшение квартиры на Новый год: 10 идей декора гостиной ...";"https://roomble.com/ideas/komnaty-i-pomescheniya/gostinaya/ukrashenie-kvartiry-na-novyj-god-10-idej-dekora-gostinoj/&sa=U&ved=0ahUKEwjjmbn62e3XAhVDleAKHe77DfUQFgg0MAg&usg=AOvVaw1wN_G_553i-oYF_";"Задумались о новогоднем дизайне? Не знаете, как украсить комнату на новый год 2018 своими руками? Пора заняться сбором интересных идей! Чем ярче и разнообразнее будет дизайн вашей комнаты, тем точнее вы сможете передать всю красоту праздника в Новогоднюю ночь. Новогоднее украшение ...";"Новогодний декор 2018: как украсить дом на Новый Год ...";"http://dom-mechti.com/pomeshheniya/prazdnichnyj-dekor/na-novyj-god.html&sa=U&ved=0ahUKEwjjmbn62e3XAhVDleAKHe77DfUQFgg8MAk&usg=AOvVaw0tFAlFtJlY5Z4NV";"2 ноя 2016 ... Новый год ― это замечательное время, которое требует соответствующей обстановки. Поэтому многие ломают голову, как украсить дом к новому году 2017 (году петуха). Атмосферу праздника в значительной степени создают декорации: рождественская елка и стильные украшения, ...";"Идеи как можно украсить детскую комнату на новый год 2017";"http://originalwoman.ru/be-original/krasivye-foto-idei-oformleniya-pomeshheniya-dlya-vstrechi-novogo-goda-2017.html&sa=U&ved=0ahUKEwjjmbn62e3XAhVDleAKHe77DfUQFghCMAo&usg=AOvVaw3c0XPUF5qdtwRub";"Чтобы ощущение праздника дарили не только богато декорированные витрины магазинов, мы подскажем, как украсить собственный дом на Новый 2018 год."
"9B053DE9-6BAD-89A9-B2BA-C405609E5D40";"Как сделать рукавицы Деда Мороза";"kak-sdelat-rukavicy-deda-moroza";"kd3YQ88u1eg";"Новогодняя варежка своими руками из фетра";"http://kladraz.ru/blogs/iraida-anatolevna-tolstopjatova/master-klas-varezhka-dedu-morozu-volshebnye-rukavicy.html&sa=U&ved=0ahUKEwiErcKo2u3XAhWhRN8KHcnKALgQFggvMAc&usg=AOvVaw20JahC8bkMXdiur";"4 мар 2016 ... варежка деда мороза аппликация. Готовим варежку и толстую нитку (можно шнурок). Начинаем продевать нитку в дырочки (с верху). Нужно оставить длинный кончик, чтоб потом сделать петельку, за которую потом можно будет повесить варежку. варежка деда мороза аппликация. Должно ...";"«Варежка Деда Мороза». Мастер – класс с пошаговыми фото";"https://masterclassy.ru/novyy-god/ded-moroz-i-snegurochka/15658-varezhka-deda-moroza-master-klass-s-poshagovymi-foto.html&sa=U&ved=0ahUKEwiErcKo2u3XAhWhRN8KHcnKALgQFgg2MAg&usg=AOvVaw0rJ9GTonKQ75T-X";"За рубежом символом Рождества служат подвешенные у камина носки, в которых Санта-Клаус оставляет подарки, - ну а нашему Деду Морозу больше ... пополам и придать ему форму варежки – так что новогодние поздравления окажутся как бы в двух «ладошках» (а если сгиб сделать с другой стороны, ...";"Варежки в новогоднем декоре - КалякиМаляки";"http://www.kalyakimalyaki.ru/paper342.html&sa=U&ved=0ahUKEwiErcKo2u3XAhWhRN8KHcnKALgQFgg9MAk&usg=AOvVaw23cyW62O76_bIan";"10 апр 2012 ... Дедушка мороз имеет в своем «арсенале» некие постоянные составляющие . Одними из таких являются рукавицы. А ведь после нового года они могут и в хозяйстве пригодиться. Предлагаем рассмотреть описание создания рукавиц. Выкройка рукавиц деда мороза: Данная выкройка очень ...";"Рукавицы деда мороза выкройка | Здоровье, быт, увлечения ...";"http://goldstarinfo.ru/2012/04/10/rukavicy-deda-moroza-vykrojka/&sa=U&ved=0ahUKEwiErcKo2u3XAhWhRN8KHcnKALgQFghDMAo&usg=AOvVaw0XQn-ds-Vydoyax";"Как сделать рукавицы Деда Мороза. Поделки с детьми – это хлопотно, но всегда здорово. А если свою поделку отнести на предновогоднюю выставку- конкурс в школу и ее оценят грамотой, вдвойне приятно. Совместное творчество позволяет взрослым превратиться в ребенка и очутиться в прекрасной ..."
"93C4121F-1742-D083-26D0-E00842B74A35";"Как приготовить новогодний салат &quot;Снеговик&quot;";"kak-prigotovit-novogodniy-salat-snegovik";"nBO2Sa6mXnM";"Новогодние салаты 2018. Рецепты салатов на новый год с фото ...";"http://ovkuse.ru/novogodnie-salaty/&sa=U&ved=0ahUKEwjjq_632u3XAhXDRt8KHdmbBEoQFggtMAM&usg=AOvVaw3eT-PTpRpb4c53M";"Без новогодних салатов праздничный стол не будет таким ярким и красивым – это неотъемлемая часть новогоднего меню! Ознакомьтесь с рецептами новогодних салатов в этой рубрике – здесь вы почерпнете много интересных идей, сможете приготовить вкусные, яркие и красивые салаты на Новый год ...";"Салаты на Новый Год 2017 - Все рецепты России - allrecipes.ru";"http://allrecipes.ru/recepty/metka-2461/salaty-na-novyj-god.aspx&sa=U&ved=0ahUKEwjjq_632u3XAhXDRt8KHdmbBEoQFggzMAQ&usg=AOvVaw0lW_92Bk2wKnEh9";"Рецепты салатов для новогоднего застолья. Если вам кажется, что можно обойтись и без салата - не спешите... В Новый Год хочется снова ощутить то волшебное чувство, которое возникало в детстве при виде оливье, мимозы или селедки под шубой. Не стоит ограничивать себя, попробуйте и другие ...";"Новогодние рецепты 2018 с фото. Рецепты на Новый год 2018";"https://kedem.ru/recipe/nyrecipe/&sa=U&ved=0ahUKEwjjq_632u3XAhXDRt8KHdmbBEoQFgg5MAU&usg=AOvVaw1llcSfyT-zVL3to";"Новогодние рецепты 2018. Новые пошаговые рецепты с фото на новогодний стол 2018. Новогодние рецепты салатов, закусок, вторых блюд, выпечки и десертов.";"Что приготовить на Новый год 2018: новогодние салаты, закуски ...";"http://www.foto-recepti.ru/kulinarnye-sekrety/chto-kak-prigotovit/267-chto-prigotovit-na-novyj-god-k-prazdnichnomu-stolu-recepty.html&sa=U&ved=0ahUKEwjjq_632u3XAhXDRt8KHdmbBEoQFgg_MAY&usg=AOvVaw20m-cJeVaxfBJ04";"Для каждой хорошей хозяйки самым важным в Новый Год является праздничный стол. Что приготовить на новый год нового и вкусного, как украсить новогодний стол так, чтобы гости вспоминали о нем весь год? Все очень просто! Кто-то старается умаслить символ года по китайскому/ восточному ..."
"766145E5-93DD-3CCE-7AF5-D02975EDDB57";"Как приготовить новогодний салат &quot;Дед Мороз&quot;";"kak-prigotovit-novogodniy-salat-ded-moroz";"nBO2Sa6mXnM";"Новогодние салаты 2018. Рецепты салатов на новый год с фото ...";"http://ovkuse.ru/novogodnie-salaty/&sa=U&ved=0ahUKEwidvqm62u3XAhUOSt8KHTC2CekQFggtMAM&usg=AOvVaw1n9-CgIiOIkDEEo";"Без новогодних салатов праздничный стол не будет таким ярким и красивым – это неотъемлемая часть новогоднего меню! Ознакомьтесь с рецептами новогодних салатов в этой рубрике – здесь вы почерпнете много интересных идей, сможете приготовить вкусные, яркие и красивые салаты на Новый год ...";"Салаты на Новый Год 2017 - Все рецепты России - allrecipes.ru";"http://allrecipes.ru/recepty/metka-2461/salaty-na-novyj-god.aspx&sa=U&ved=0ahUKEwidvqm62u3XAhUOSt8KHTC2CekQFggzMAQ&usg=AOvVaw2VanGoAGbZL1zYa";"Рецепты салатов для новогоднего застолья. Если вам кажется, что можно обойтись и без салата - не спешите... В Новый Год хочется снова ощутить то волшебное чувство, которое возникало в детстве при виде оливье, мимозы или селедки под шубой. Не стоит ограничивать себя, попробуйте и другие ...";"Новогодние рецепты 2018 с фото. Рецепты на Новый год 2018";"https://kedem.ru/recipe/nyrecipe/&sa=U&ved=0ahUKEwidvqm62u3XAhUOSt8KHTC2CekQFgg5MAU&usg=AOvVaw3IwBN28xjnAqXVR";"Новогодние рецепты 2018. Новые пошаговые рецепты с фото на новогодний стол 2018. Новогодние рецепты салатов, закусок, вторых блюд, выпечки и десертов.";"Что приготовить на Новый год 2018: новогодние салаты, закуски ...";"http://www.foto-recepti.ru/kulinarnye-sekrety/chto-kak-prigotovit/267-chto-prigotovit-na-novyj-god-k-prazdnichnomu-stolu-recepty.html&sa=U&ved=0ahUKEwidvqm62u3XAhUOSt8KHTC2CekQFgg_MAY&usg=AOvVaw2NlPyBb2SRc5l_p";"Для каждой хорошей хозяйки самым важным в Новый Год является праздничный стол. Что приготовить на новый год нового и вкусного, как украсить новогодний стол так, чтобы гости вспоминали о нем весь год? Все очень просто! Кто-то старается умаслить символ года по китайскому/ восточному ..."
"96794FC1-E14E-9F72-6B8B-9F7F2D6DC46E";"Как уберечь ёлку от кошки";"kak-uberech-elku-ot-koshki";"RWCpM1p6GvM";"Как защитить елку от кошки - Woman's Day";"http://www.wday.ru/stil-zhizny/vibor-redakcii/koshki-protiv-elok-10-layfhakov-kak-uberech-i-elku-i-kota/&sa=U&ved=0ahUKEwjMgOfI2u3XAhWylOAKHUFgB-AQFggwMAk&usg=AOvVaw24Hrx8_faGl0x1C";"Точнее таким он был год назад, сейчас это пяти киллограмовое шкодящее создание. Как вы все понимаете, кот и елка в доме зачастую несовместимы. Первая попытка установки елки на прошлый новый год кончилась абсолютной и безоговорочно победой кота над елкой. Утаскивание в темный угол и ...";"Как обезопасить елку от кота - Pikabu";"https://pikabu.ru/story/kak_obezopasit_elku_ot_kota_4693664&sa=U&ved=0ahUKEwjMgOfI2u3XAhWylOAKHUFgB-AQFgg3MAo&usg=AOvVaw2-Ovc8TKe17dlZC";"В этом году с мужем решили-таки нарядить елку: дочка подросла, хотели устроить настоящий Праздник - елка, шарики, мишура и все такое. Раньше обходились настольной керамической елочкой, но времена меняются. Так как у нас есть еще и прекрасный, но сказочно глупый кот, вариант, что обойдется ...";"Как уберечь елку от кота и кота от елки ;) - Pikabu";"https://pikabu.ru/story/kak_uberech_elku_ot_kota_i_kota_ot_elki__4677868&sa=U&ved=0ahUKEwjMgOfI2u3XAhWylOAKHUFgB-AQFgg9MAs&usg=AOvVaw1Ovl0O1oU68IC4y";"В преддверии праздников в вашем доме появилась частичка леса – елка ( настоящая или искусственная). Разумеется, ваша кошка попытается залезть на дерево. И, как правило, ей это хорошо удается. Не стоит бояться, что кошка упадет вместе с елкой и травмируется. Она настолько проворна и ловка, что ...";"Как уберечь новогоднюю елку от кошки и наоборот - Narvavet";"http://www.narvavet.ee/rus/%3Fpage%3Dsections%26cat%3D16%26art%3D175&sa=U&ved=0ahUKEwjMgOfI2u3XAhWylOAKHUFgB-AQFghDMAw&usg=AOvVaw2OvQVCt0eALnUMG";"14 дек 2015 - 4 мин. - Добавлено пользователем YUSINFO Если в доме маленький ребёнок или кот, то новогодняя ёлка в опасности. Чтобы уберечь малыша от возможных травм, и сохранить в доме ..."
"DDBBDB23-6BFB-4AD1-0573-475D12FDD364";"Самые вкусные начинки для тарталеток на Новый год";"samye-vkusnye-nachinki-dlya-tartaletok-na-novyy-god";"NOXkZoQr3KE";"9 рецептов начинок для тарталеток на Новый год 2017 | Ekskyl";"http://ekskyl.ru/zakuski-i-salatyi-v-tartaletkah-na-novyiy-god.html&sa=U&ved=0ahUKEwjeg7TP2u3XAhVjg-AKHViSBSUQFggmMAM&usg=AOvVaw2s6H55LVRUKBNR5";"Но стоит подумать, что положить в тарталетки, начинки ведь дополняются самыми разнообразными продуктами и поэтому, предлагаем тарталетки с сыром, ветчиной в самых доступных вариантах: Вареное яйцо ...";"Тарталетки с начинкой: рецепты с фото от Домашнего Ресторана";"http://home-restaurant.ru/furshetnyj-stol/tartaletki-s-nachinkoj-retsepty-s-foto/&sa=U&ved=0ahUKEwjeg7TP2u3XAhVjg-AKHViSBSUQFggwMAQ&usg=AOvVaw0_fM5QFHtEb4XPU";"3 апр 2014 ... Чем начинить тарталетки: самые вкусные и простые начинки с фото. Тарталетки на праздничный стол вам 100% понравятся! Тарталетки с начинкой, салаты в.";"Вкусные начинки для тарталеток на Новый год - Новый год 2018";"http://goodnewyear.ru/vkusnye-nachinki-dlya-tartaletok-na-novyj-god/&sa=U&ved=0ahUKEwjeg7TP2u3XAhVjg-AKHViSBSUQFgg3MAU&usg=AOvVaw30JJZR7Qcsi-22j";"27 дек 2016 ... Рецепты вкусных тарталеток с начинкой — это уникальная возможность разместить все ваши любимые новогодние салатики и закуски. При этом, не ... Купить тарталетки в магазине или на рынке можно самые разные: крупные или мелкие, круглые или продолговатые, песочные или сухие.";"Тарталетки с начинкой: простые и вкусные рецепты с фото";"http://8spoon.ru/retseptyi-po-naznacheniyu/furshetnyiy-stol/tartaletki-s-nachinkoj-retsepty-s-foto-v-vashu-kopilku-kulinarny-h-idej/&sa=U&ved=0ahUKEwjeg7TP2u3XAhVjg-AKHViSBSUQFgg9MAY&usg=AOvVaw3k5UilrIDBWRfEY";"26 янв 2015 ... Начинка для готовых тарталеток вовсе не обязательно должна быть какой- то сложной и трудоемкой. Вот, к примеру, как вот эти корзиночки с начинкой из сыра феты и помидор. Получается вкусная начинка для тарталеток и греческий салат на одной тарелке. Как приготовить тарталетки с ..."
"B548575F-E561-1206-F502-A196043BEF21";"Как выбрать качественную искусственную елку";"kak-vybrat-kachestvennuyu-iskusstvennuyu-elku";"9_JSFfq-Hew";"Как выбрать елку, как выбрать искусственную елку, как ...";"http://www.nexplorer.ru/news__12028.htm&sa=U&ved=0ahUKEwi4yv7U2u3XAhVRRN8KHf4sANkQFggmMAM&usg=AOvVaw1vWHuR50Ah6bEVP";"Как правильно выбрать искусственную елку: Чтобы выбрать искусственную ёлку, которая прослужит вам не один год и будет радовать каждой иголочкой , следует обязательно попросить у продавца сертификат безопасности на искусственную елку, наличие которого подтверждает качественную, ...";"Как выбрать искусственную елку для дома - советы на Новый Год";"http://news-webs.ru/poleznye-sovety/kak-vybrat-iskusstvennuyu-elku-dlya-doma.html&sa=U&ved=0ahUKEwi4yv7U2u3XAhVRRN8KHf4sANkQFggsMAQ&usg=AOvVaw3QDJqjbcBrqXS3m";"В зависимости от страны-производителя искусственные елки обычно очень отличаются по качественным характеристикам. Можно выделить три направления, откуда новогодние деревца поступают в наши российские дома: 1. Китайское производство. Качество, мягко говоря, редко бывает отличным.";"Как выбрать искусственную елку, или красивая елка, безопасная ...";"http://www.colady.ru/kakuyu-iskusstvennuyu-elku-vybrat-chtoby-radovala-glaz-i-byla-bezopasnoj-dlya-zdorovya.html&sa=U&ved=0ahUKEwi4yv7U2u3XAhVRRN8KHf4sANkQFggyMAU&usg=AOvVaw1wJhOlXiBMUeKu4";"4 дек 2016 ... Узнайте, как выбрать красивую и безопасную искусственную елку. ... Какую искусственную елку выбрать, чтобы радовала глаз и была безопасной для здоровья? ... Как же выбрать искусственную елку, чтобы деревце действительно оказалось качественным и радовало вас своим видом?";"Искусственные ели и елки. Как выбрать, сколько стоят и где ...";"https://www.kp.ru/guide/iskusstvennye-eli-i-elki.html&sa=U&ved=0ahUKEwi4yv7U2u3XAhVRRN8KHf4sANkQFgg5MAY&usg=AOvVaw1Iqmn1zZjYQOG5y";"27 окт 2015 ... Выбираем искусственную ёлку: «новогодний» гид покупателя. Елки ... Искусственную ёлку можно выбрать с учетом вашего интерьера. ... Основные производители – Китай и Тайвань. Причем тайваньский вариант может быть изготовлен из более качественной пленки, имеющей плотную ..."
